n,a,m,e,",",b,e,e,r,",",b,a,r
Lillian Osborne,Samuel Adams Scotch Ale,John Harvard's Brew House - Framingham
Lola Pope,Harpoon Leviathan,Boston Beer Works
Isabelle Allison,Samuel Adams Scotch Ale,John Harvard's Brew House - Harvard Square
Tillie Mendoza,Two Sisters Imperial Stout,Cape Ann Brewing
Luis Dean,Golden Ale,Wachusetts Brewing Company
Nina Ruiz,Samuel Adams Blackberry Witbier,Harpoon Brewery - Boston
Madge Walsh,North Pleasant Pale Ale,Boston Beer Works
Bettie Freeman,Lewmeister Oktoberfest,John Harvard's Brew House - Framingham
Carrie Becker,Samuel Adams Double Bock,Watch City Brewing
Terry Cruz,Righteous Red,Commonwealth Brewing #1
Angel Goodwin,Lewmeister Oktoberfest,Element Brewing Company
Jordan Joseph,Tall Tale Pale Ale,Boston Beer Company
Cole Lucas,Green Monsta Ale,Paper City Brewing Company
Don Reid,Harpoon Celtic Ale,Element Brewing Company
Henry Mendoza,Half in the Bagpipe,Paper City Brewing Company
Wayne Ballard,Samuel Adams Blackberry Witbier,Buzzards Bay Brewing Inc.
Hettie Webster,Samuel Adams Triplebock 1995,Mercury Brewing Company
Amy Shelton,Ipswich Porter,New Century Brewing Company
Duane Bridges,Longshot Black Lager,New Century Brewing Company
Willie Warner,Samuel Adams Holiday Porter,Cape Ann Brewing
Leona Martin,Dark Element,Paper City Brewing Company
Johnny Patton,North Pleasant Pale Ale,Boston Beer Company
Isabelle Nelson,Samuel Adams Boston Lager,New Century Brewing Company
Essie Nichols,Samuel Adams Winter Lager,Brewery at Martha's Vineyard
Melvin Hunter,Samuel Adams Imperial Stout,Harpoon Brewery - Boston
Lina McBride,Olde Buzzard Lager,Element Brewing Company
Dominic Cook,Samuel Adams White Ale,Element Brewing Company
Sue Reyes,Tall Tale Pale Ale,Wachusetts Brewing Company
Maude Ramsey,Samuel Adams Hefeweizen,Buzzards Bay Brewing Inc.
Alma Snyder,Green Monsta Ale,John Harvard's Brew House - Framingham
Jane Lowe,Raspberry Brown Ale,Brewery at Martha's Vineyard
Margaret Tucker,Classic Stout,Buzzards Bay Brewing Inc.
Virginia Moody,Samuel Adams Black Lager,John Harvard's Brew House - Framingham
Roy Henry,Hercules Stong Ale,John Harvard's Brew House - Harvard Square
Isabelle Walsh,Harpoon Ale,Buzzards Bay Brewing Inc.
Francis Ford,Ipswich Oatmeal Stout,Cambridge Brewing
Jeanette Moss,Hops Explosion IPA,Wachusetts Brewing Company
Benjamin Clark,Dark Element,New Century Brewing Company
Claudia Greer,Hercules Stong Ale,Boston Beer Works
Lottie Hamilton,Raspberry Brown Ale,Paper City Brewing Company
Victor Gonzales,IPA,John Harvard's Brew House - Harvard Square
Travis Jefferson,Samuel Adams Triplebock 1995,Brewery at Martha's Vineyard
Winnie Nunez,Patriots Pilsner,Cape Ann Brewing
Christopher Nelson,Puffers Smoked Porter,John Harvard's Brew House - Framingham
Don Carson,Samuel Adams Imperial White,John Harvard's Brew House - Harvard Square
Lee Neal,Samuel Adams Noble Pils,Harpoon Brewery - Boston
Norman Abbott,Samuel Adams Coastal Wheat,Watch City Brewing
Melvin Floyd,Massatucky Brown,Buzzards Bay Brewing Inc.
Herbert Colon,Samuel Adams White Ale,Cambridge Brewing
Marian Kelley,Puffers Smoked Porter,Harpoon Brewery - Boston
Alvin Baker,Half in the Bagpipe,Boston Beer Works
Jay Robinson,Puffers Smoked Porter,Harpoon Brewery - Boston
Harvey Massey,1084 Barleywine,Commonwealth Brewing #1
Sarah Long,Raspberry Brown Ale,Boston Beer Company
Austin Potter,Holyoke Dam Ale,Cambridge Brewing
Allie Burton,Samuel Adams Triplebock 1994,Buzzards Bay Brewing Inc.
Joe Glover,Famous Porter,Commonwealth Brewing #1
Isabelle Wallace,Harpoon Celtic Ale,Harpoon Brewery - Boston
Wayne Fitzgerald,Bankers Gold,Wachusetts Brewing Company
Lloyd Price,Samuel Adams Noble Pils,Buzzards Bay Brewing Inc.
Lily Snyder,Lewmeister Oktoberfest,Wachusetts Brewing Company
Kate Wells,Amber Ale,Wachusetts Brewing Company
Shane Shaw,Famous Porter,Brewery at Martha's Vineyard
Lee Byrd,Cascade IPA,Paper City Brewing Company
Lulu Fitzgerald,Samuel Adams Black Lager,Brewery at Martha's Vineyard
Joel Olson,Dark Element,John Harvard's Brew House - Harvard Square
Jackson McCoy,Workingman's Wheat,John Harvard's Brew House - Harvard Square
Alfred Santos,Holyoke Dam Ale,John Harvard's Brew House - Harvard Square
Ernest Harper,UFO Raspberry Hefeweizen,John Harvard's Brew House - Harvard Square
Douglas Schultz,Wheaten Ale,John Harvard's Brew House - Framingham
Lura Lowe,Samuel Adams Golden Pilsner,Watch City Brewing
Ann Gonzalez,Harpoon Brown Session Ale,Brewery at Martha's Vineyard
John Campbell,Samuel Adams White Ale,John Harvard's Brew House - Framingham
Maude Kelly,Two Sisters Imperial Stout,Element Brewing Company
Olga Pierce,Harpoon Brown Session Ale,Cape Ann Brewing
Jerry Spencer,Samuel Adams Hefeweizen,Brewery at Martha's Vineyard
Martin Gonzalez,Ipswich Winter,Wachusetts Brewing Company
Hettie Bryan,Harpoon Ale,Paper City Brewing Company
Travis Collier,Samuel Adams Brown Ale,Buzzards Bay Brewing Inc.
Leonard White,Harpoon Winter Warmer,Cambridge Brewing
Wesley Underwood,Wilmington Roggen Beer,Harpoon Brewery - Boston
Thomas McCoy,Samuel Adams Double Bock,Buzzards Bay Brewing Inc.
Russell Wilkins,Samuel Adams Imperial White,Boston Beer Works
Sam Richardson,Samuel Adams Triplebock 1995,New Century Brewing Company
Virgie Oliver,Ipswich Porter,Cambridge Brewing
Nicholas Howard,Sam Adams Light,Buzzards Bay Brewing Inc.
Christina Hill,Harpoon Leviathan,Commonwealth Brewing #1
Fannie Bradley,Boltwood Bock,Boston Beer Company
Nathaniel Ray,Amber Ale,Wachusetts Brewing Company
Matthew Waters,Cascade IPA,Paper City Brewing Company
Victoria Warner,Amber Ale,New Century Brewing Company
Philip Massey,Samuel Adams Black Lager,Boston Beer Company
Clyde Becker,Extra Stout,Boston Beer Works
Ellen Estrada,Workingman's Wheat,John Harvard's Brew House - Framingham
Effie Mitchell,Longshot American Pale Ale,New Century Brewing Company
Lou Castillo,Lewmeister Oktoberfest,New Century Brewing Company
Frank Brady,Famous Porter,Commonwealth Brewing #1
Ollie Stokes,Samuel Adams Winter Lager,Cape Ann Brewing
Rose Burton,Workingman's Wheat,Element Brewing Company
Cordelia Townsend,Holyoke Dam Ale,Paper City Brewing Company
Irene Matthews,Glacier Harvest '09 Wet Hop (100 Barrel Series #28),Cambridge Brewing
Jeremy Long,UFO Raspberry Hefeweizen,Buzzards Bay Brewing Inc.
Adele Rodriguez,Harpoon Ale,Watch City Brewing
Matthew Morrison,Kenmore K̦lsch,Boston Beer Company
Tillie Norman,Samuel Adams Boston Lager,Mercury Brewing Company
Birdie Barton,Charles River Porter,Buzzards Bay Brewing Inc.
Lizzie Elliott,Fenway American Pale Ale,John Harvard's Brew House - Framingham
Elizabeth Miles,Classic Stout,Cambridge Brewing
Joe Lucas,Harpoon Celtic Ale,New Century Brewing Company
Florence Jimenez,Bankers Gold,Cape Ann Brewing
Max Peters,Harpoon Ale,Boston Beer Company
Don Gonzalez,Graduation Ale,Harpoon Brewery - Boston
Georgie Newton,Samuel Adams Brown Ale,Wachusetts Brewing Company
Larry Kim,Hard Core Crisp Apple Cider,Cape Ann Brewing
Julian Hardy,Heather Ale,John Harvard's Brew House - Framingham
Hunter Harvey,Lewmeister Oktoberfest,Wachusetts Brewing Company
Benjamin Romero,Olde Buzzard Lager,Boston Beer Works
Essie Hoffman,Harpoon Celtic Ale,Wachusetts Brewing Company
Ivan Meyer,Samuel Adams Double Bock,Cape Ann Brewing
Viola Ross,Classic Stout,Cape Ann Brewing
Julia Andrews,Cambridge Amber,John Harvard's Brew House - Harvard Square
Celia Holmes,Samuel Adams Utopias MMIV,Boston Beer Works
Fannie Lee,Samuel Adams Honey Porter,Element Brewing Company
Randall Townsend,Righteous Red,Cape Ann Brewing
Gerald Lambert,Classic Stout,John Harvard's Brew House - Harvard Square
Eleanor Maldonado,Samuel Adams Brown Ale,Buzzards Bay Brewing Inc.
Ricardo Oliver,Longshot Hazelnut Brown,Boston Beer Works
Gavin Hodges,Samuel Adams Boston Lager,Brewery at Martha's Vineyard
Andre Robinson,North Pleasant Pale Ale,Boston Beer Company
Brandon Thomas,Samuel Adams Irish Red,Watch City Brewing
Maude Kim,Samuel Adams Irish Red,Brewery at Martha's Vineyard
Mable Hampton,Ipswich Winter,Boston Beer Works
Francisco Sanders,Regatta Golden,Boston Beer Company
Susan Nunez,Samuel Adams Winter Lager,Buzzards Bay Brewing Inc.
Ryan Cain,Samuel Adams Brown Ale,Watch City Brewing
Katharine Scott,Samuel Adams Honey Porter,John Harvard's Brew House - Framingham
Allie Harper,Green Monsta Ale,Paper City Brewing Company
Myrtle Pittman,North Pleasant Pale Ale,Wachusetts Brewing Company
Luella Rose,Ipswich Winter,Brewery at Martha's Vineyard
Ryan Joseph,UFO Raspberry Hefeweizen,Commonwealth Brewing #1
Paul Burton,Samuel Adams Cream Stout,John Harvard's Brew House - Harvard Square
Adrian Patton,Famous Porter,Mercury Brewing Company
Wayne Jackson,Samuel Adams Brown Ale,Harpoon Brewery - Boston
Edith Wong,Wheaten Ale,Element Brewing Company
Phoebe Reynolds,Samuel Adams Imperial Stout,Mercury Brewing Company
Ralph Arnold,Righteous Red,Wachusetts Brewing Company
Alan Burns,Bankers Gold,Mercury Brewing Company
Pearl Ryan,Harpoon Brown Session Ale,Watch City Brewing
Marc Santos,Samuel Adams Irish Red,New Century Brewing Company
Rose Kennedy,Olde Buzzard Lager,New Century Brewing Company
Roy Bennett,Samuel Adams Black Lager,Element Brewing Company
Leo Tucker,Ipswich Dark Ale,John Harvard's Brew House - Harvard Square
Sue Lynch,Buckeye Oatmeal Stout,Paper City Brewing Company
Alice Little,Samuel Adams Chocolate Bock,Cape Ann Brewing
Howard Gonzales,Ipswich Original Ale,Cambridge Brewing
Johanna Graves,Righteous Red,Watch City Brewing
Edgar Schmidt,Samuel Adams Scotch Ale,Wachusetts Brewing Company
Hunter Dennis,Special Old Ale,New Century Brewing Company
Don Sullivan,Raspberry Brown Ale,Boston Beer Works
Chase Hughes,Kenmore K̦lsch,Element Brewing Company
Elmer Ramirez,Harpoon Munich Dark,Element Brewing Company
Alex Ray,Harpoon UFO Hefeweizen,Mercury Brewing Company
Virginia Munoz,Famous Porter,Wachusetts Brewing Company
Adrian Stokes,Samuel Adams Scotch Ale,Watch City Brewing
Mathilda Mack,Tall Tale Pale Ale,Watch City Brewing
Della Banks,Samuel Adams Chocolate Bock,Cape Ann Brewing
Elva Moran,Samuel Adams Imperial Stout,Boston Beer Company
Aaron Barnett,Samuel Adams Triplebock 1994,Buzzards Bay Brewing Inc.
Clayton Garza,Green Monsta Ale,Boston Beer Company
Marcus Palmer,Samuel Adams Brown Ale,Cape Ann Brewing
Trevor Pierce,Olde #8 Anniversary Ale,Buzzards Bay Brewing Inc.
Rosalie Park,Righteous Red,Boston Beer Company
Minerva Sanchez,Olde Buzzard Lager,John Harvard's Brew House - Harvard Square
Allie Tucker,Samuel Adams OctoberFest,Boston Beer Company
Bessie Waters,Longshot American Pale Ale,Paper City Brewing Company
Alfred Reyes,UFO Raspberry Hefeweizen,Harpoon Brewery - Boston
Eric Gonzalez,Extra Stout,Paper City Brewing Company
Mabelle Allison,Charles River Porter,Cambridge Brewing
Jackson Kim,Harpoon Winter Warmer,Element Brewing Company
Michael Watson,Tall Tale Pale Ale,Paper City Brewing Company
Russell Bailey,Cambridge Amber,Mercury Brewing Company
Lina Daniel,Ipswich Harvest,Boston Beer Company
Tony Holloway,Samuel Adams Noble Pils,Cambridge Brewing
Maude Stewart,Samuel Adams Hallertau Imperial Pilsner,Commonwealth Brewing #1
Effie Bishop,Samuel Adams Scotch Ale,Brewery at Martha's Vineyard
Marcus Ellis,Raspberry Brown Ale,Wachusetts Brewing Company
Myrtle Diaz,Samuel Adams Old Fezziwig Ale,Watch City Brewing
Leo Yates,Special Old Ale,Commonwealth Brewing #1
Verna Santiago,Samuel Adams Holiday Porter,Watch City Brewing
Gerald Griffith,Holyoke Dam Ale,Cambridge Brewing
Shane Warner,Kenmore K̦lsch,John Harvard's Brew House - Framingham
Alan Warren,Samuel Adams Triplebock 1995,Harpoon Brewery - Boston
Rose Barton,Patriots Pilsner,Cambridge Brewing
Bill Rogers,Harpoon Winter Warmer,Harpoon Brewery - Boston
Sean King,Samuel Adams Golden Pilsner,Watch City Brewing
Alberta Lucas,Harpoon Brown Session Ale,Boston Beer Works
Eula Curtis,Cascade IPA,John Harvard's Brew House - Harvard Square
Gilbert Perez,Harpoon Leviathan,Commonwealth Brewing #1
Hattie Powers,Regatta Golden,Wachusetts Brewing Company
Brandon Dixon,Honey Pilsner,Commonwealth Brewing #1
Eric Fisher,Edison Light Beer,Cape Ann Brewing
Ronnie Marshall,Samuel Adams White Ale,Paper City Brewing Company
Rosie Buchanan,Ipswich Nut Brown,New Century Brewing Company
Isabelle Barnett,Samuel Adams Utopias MMIV,Brewery at Martha's Vineyard
Douglas Craig,Ipswich Summer,Watch City Brewing
Jason Curry,Samuel Adams Pale Ale,Wachusetts Brewing Company
Antonio McKenzie,Samuel Adams Cherry Wheat,Buzzards Bay Brewing Inc.
Marian Cannon,Harpoon Ale,Paper City Brewing Company
Ethan May,Harpoon Leviathan,Mercury Brewing Company
Robert Kelley,Cambridge Amber,Paper City Brewing Company
Lora Lopez,Samuel Adams Irish Red,Brewery at Martha's Vineyard
Luis Lyons,Edison Light Beer,New Century Brewing Company
Larry Fleming,Samuel Adams OctoberFest,Boston Beer Company
Maria Miller,Buckeye Oatmeal Stout,John Harvard's Brew House - Framingham
May Townsend,Dark Element,Watch City Brewing
Clayton Richards,Samuel Adams Triplebock 1995,Wachusetts Brewing Company
Amanda Newman,Green Monsta Ale,Brewery at Martha's Vineyard
Louise Powell,North Pleasant Pale Ale,New Century Brewing Company
Ola Chambers,Lewmeister Oktoberfest,Mercury Brewing Company
Brian Douglas,Heather Ale,Buzzards Bay Brewing Inc.
Madge Holmes,Harpoon Munich Dark,New Century Brewing Company
Dale Fletcher,Harpoon Munich Dark,Paper City Brewing Company
Aiden Green,Longshot Black Lager,Cambridge Brewing
Eliza Lloyd,Samuel Adams Black Lager,Cape Ann Brewing
Belle Black,Ipswich IPA,John Harvard's Brew House - Harvard Square
Elizabeth Harrington,Hard Core Crisp Apple Cider,Mercury Brewing Company
Norman Christensen,Ipswich Dark Ale,Wachusetts Brewing Company
Pearl Little,Samuel Adams Utopias MMIV,Buzzards Bay Brewing Inc.
Dale Holt,Samuel Adams Holiday Porter,John Harvard's Brew House - Framingham
Kathryn Nichols,Hard Core Crisp Apple Cider,John Harvard's Brew House - Harvard Square
Alvin Snyder,Kenmore K̦lsch,Mercury Brewing Company
Isaiah Torres,Olde Buzzard Lager,Element Brewing Company
Todd Jones,North Pleasant Pale Ale,John Harvard's Brew House - Framingham
Mittie Moreno,Classic Stout,Boston Beer Company
Eva Nichols,Righteous Red,Mercury Brewing Company
Ronald Steele,Ipswich Original Ale,Cape Ann Brewing
Helena Castillo,Samuel Adams Black Lager,Buzzards Bay Brewing Inc.
Emma Simon,Cascade IPA,Boston Beer Company
Antonio Casey,Ipswich Summer,Mercury Brewing Company
Benjamin Mendez,UFO Raspberry Hefeweizen,Boston Beer Company
Charles Bass,Two Sisters Imperial Stout,John Harvard's Brew House - Harvard Square
Olive Paul,Harpoon Winter Warmer,John Harvard's Brew House - Harvard Square
Dorothy Yates,Hops Explosion IPA,Wachusetts Brewing Company
Jay Osborne,Olde Buzzard Lager,Commonwealth Brewing #1
Frederick Rhodes,Puffers Smoked Porter,Buzzards Bay Brewing Inc.
Bertha Schwartz,Samuel Adams Double Bock,New Century Brewing Company
Gabriel Waters,Hard Core Crisp Apple Cider,John Harvard's Brew House - Harvard Square
Pauline Soto,Olde #8 Anniversary Ale,New Century Brewing Company
Lily Cortez,Green Monsta Ale,Mercury Brewing Company
Tommy Alexander,Sam Adams Light,John Harvard's Brew House - Framingham
Isabella Reyes,Harpoon Leviathan,Commonwealth Brewing #1
Wesley Robbins,Graduation Ale,New Century Brewing Company
Evelyn Mendez,Samuel Adams Holiday Porter,New Century Brewing Company
Ora Gilbert,Samuel Adams Blackberry Witbier,Harpoon Brewery - Boston
Carrie Cook,Charles River Porter,Boston Beer Works
Annie Houston,Samuel Adams Coastal Wheat,Mercury Brewing Company
Vincent Page,Ipswich Original Ale,Harpoon Brewery - Boston
Andrew Gomez,Holyoke Dam Ale,Boston Beer Works
Nell Cobb,Raspberry Brown Ale,Wachusetts Brewing Company
Luella Zimmerman,Patriots Pilsner,Watch City Brewing
Francisco Barton,Workingman's Wheat,New Century Brewing Company
Billy Schultz,Lewmeister Oktoberfest,Paper City Brewing Company
Ivan Collins,Ipswich Porter,Cambridge Brewing
Randall Mann,Harpoon Winter Warmer,New Century Brewing Company
Miguel Gregory,Half in the Bagpipe,Brewery at Martha's Vineyard
Charlotte Morales,Ipswich IPA,Cambridge Brewing
Ryan Bush,Samuel Adams Old Fezziwig Ale,Cambridge Brewing
Ruth Fleming,Extra Stout,Boston Beer Company
Craig Hardy,Cambridge Amber,Watch City Brewing
Todd Davis,Bankers Gold,Boston Beer Works
Bessie Cole,Two Sisters Imperial Stout,Cambridge Brewing
Lucile Casey,Harpoon UFO Hefeweizen,John Harvard's Brew House - Framingham
Delia Henry,Special Old Ale,John Harvard's Brew House - Harvard Square
Dorothy Newman,Regatta Golden,Boston Beer Works
Lois Rivera,Massatucky Brown,Wachusetts Brewing Company
Effie Freeman,Wachusetts IPA,John Harvard's Brew House - Harvard Square
Willie Bush,Dark Element,John Harvard's Brew House - Framingham
Floyd Soto,Extra Stout,John Harvard's Brew House - Harvard Square
Cynthia Hudson,Workingman's Wheat,Mercury Brewing Company
Maggie Klein,Regatta Golden,Harpoon Brewery - Boston
Isabella McKinney,Kenmore K̦lsch,Buzzards Bay Brewing Inc.
Hallie Castro,1084 Barleywine,Buzzards Bay Brewing Inc.
Beulah Fox,Famous Porter,Element Brewing Company
Dorothy Fletcher,Fenway American Pale Ale,Paper City Brewing Company
Viola Schneider,Samuel Adams Scotch Ale,Boston Beer Company
Lucinda Hubbard,Two Sisters Imperial Stout,Harpoon Brewery - Boston
Bertha Lowe,Hard Core Crisp Apple Cider,Mercury Brewing Company
Elizabeth Ward,Famous Porter,Buzzards Bay Brewing Inc.
Hannah Welch,Massatucky Brown,John Harvard's Brew House - Framingham
Ernest Potter,Holyoke Dam Ale,Commonwealth Brewing #1
Gregory Bailey,Ipswich Oatmeal Stout,New Century Brewing Company
Martin Cohen,Samuel Adams Chocolate Bock,John Harvard's Brew House - Harvard Square
Allie Robinson,Amber Ale,Mercury Brewing Company
Georgie Cole,Charles River Porter,John Harvard's Brew House - Harvard Square
Jeffery Atkins,Honey Pilsner,Cambridge Brewing
Charles Baldwin,Holyoke Dam Ale,Brewery at Martha's Vineyard
Helena Cain,Longshot Hazelnut Brown,Paper City Brewing Company
Elmer Peters,Green Monsta Ale,Element Brewing Company
Emma Greene,Longshot Hazelnut Brown,Cambridge Brewing
Hallie Phelps,Ipswich Winter,Cambridge Brewing
Don Cohen,Samuel Adams Spring Ale,Buzzards Bay Brewing Inc.
Ophelia Brooks,Samuel Adams Cranberry Lambic,Buzzards Bay Brewing Inc.
Samuel Boone,Ipswich Porter,Brewery at Martha's Vineyard
Arthur Bailey,Samuel Adams Blackberry Witbier,Brewery at Martha's Vineyard
Emma Klein,Wheaten Ale,Commonwealth Brewing #1
Marguerite Stokes,Patriots Pilsner,Mercury Brewing Company
Elizabeth Gregory,Ipswich Harvest,Paper City Brewing Company
Ricardo Harrison,Samuel Adams Honey Porter,Element Brewing Company
Claudia Yates,Green Monsta Ale,Paper City Brewing Company
Birdie Hogan,Green Monsta Ale,Brewery at Martha's Vineyard
Jon Reed,Ipswich Winter,Boston Beer Works
Jon Adkins,Samuel Adams Noble Pils,Commonwealth Brewing #1
Rachel Brown,Dark Element,Buzzards Bay Brewing Inc.
Lucy Evans,Ipswich Oatmeal Stout,Cambridge Brewing
Kathryn Montgomery,Samuel Adams Coastal Wheat,Cambridge Brewing
Joseph Frank,Cascade IPA,Cape Ann Brewing
Viola Roberson,Amber Ale,Cape Ann Brewing
Jerome Johnson,Ipswich Summer,Cambridge Brewing
Ruby Briggs,North Pleasant Pale Ale,Watch City Brewing
Hallie Hubbard,Classic Stout,John Harvard's Brew House - Framingham
Ralph Bell,Samuel Adams Scotch Ale,New Century Brewing Company
Rosalie Henry,Hard Core Crisp Apple Cider,Boston Beer Company
Mattie Young,Samuel Adams Spring Ale,Watch City Brewing
